Ensembl Gene ID	Ensembl Transcript ID	GO Term Evidence Code	GO Term Accession	Canonical transcript stable ID(s)	Description	Associated Gene Name
ENSG00000168329	ENST00000412814	IEA	GO:0032809	ENST00000358309	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000358309	IEA	GO:0032809	ENST00000358309	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	IEA	GO:0032809	ENST00000358309	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	IEA	GO:0032809	ENST00000358309	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	IEA	GO:0032809	ENST00000358309	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000145863	ENST00000274545	IEA	GO:0032809	ENST00000274545	gamma-aminobutyric acid (GABA) A receptor, alpha 6 [Source:HGNC Symbol;Acc:4080]	GABRA6
ENSG00000169252	ENST00000305988	IEA	GO:0032809	ENST00000305988	adrenergic, beta-2-, receptor, surface [Source:HGNC Symbol;Acc:286]	ADRB2
ENSG00000131398	ENST00000477616	IEA	GO:0032809	ENST00000477616	potassium voltage-gated channel, Shaw-related subfamily, member 3 [Source:HGNC Symbol;Acc:6235]	KCNC3
ENSG00000157542	ENST00000400482	IEA	GO:0032809	ENST00000400482	potassium inwardly-rectifying channel, subfamily J, member 6 [Source:HGNC Symbol;Acc:6267]	KCNJ6
ENSG00000157542	ENST00000288309	IEA	GO:0032809	ENST00000400482	potassium inwardly-rectifying channel, subfamily J, member 6 [Source:HGNC Symbol;Acc:6267]	KCNJ6
ENSG00000129159	ENST00000265969	IEA	GO:0032809	ENST00000265969	potassium voltage-gated channel, Shaw-related subfamily, member 1 [Source:HGNC Symbol;Acc:6233]	KCNC1
ENSG00000186297	ENST00000335625	IEA	GO:0032809	ENST00000335625	gamma-aminobutyric acid (GABA) A receptor, alpha 5 [Source:HGNC Symbol;Acc:4079]	GABRA5
ENSG00000186297	ENST00000355395	IEA	GO:0032809	ENST00000335625	gamma-aminobutyric acid (GABA) A receptor, alpha 5 [Source:HGNC Symbol;Acc:4079]	GABRA5
ENSG00000186297	ENST00000400081	IEA	GO:0032809	ENST00000335625	gamma-aminobutyric acid (GABA) A receptor, alpha 5 [Source:HGNC Symbol;Acc:4079]	GABRA5
ENSG00000164418	ENST00000421544	IEA	GO:0032983	ENST00000421544	glutamate receptor, ionotropic, kainate 2 [Source:HGNC Symbol;Acc:4580]	GRIK2
ENSG00000149403	ENST00000527524	IEA	GO:0032983	ENST00000527524	glutamate receptor, ionotropic, kainate 4 [Source:HGNC Symbol;Acc:4582]	GRIK4
ENSG00000158869	ENST00000289902	IEA	GO:0032998	ENST00000289902	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide [Source:HGNC Symbol;Acc:3611]	FCER1G
ENSG00000149534	ENST00000278888	IEA	GO:0032998	ENST00000278888	membrane-spanning 4-domains, subfamily A, member 2 (Fc fragment of IgE, high affinity I, receptor for; beta polypeptide) [Source:HGNC Symbol;Acc:7316]	MS4A2
ENSG00000166086	ENST00000299106	IEA	GO:0033010	ENST00000299106	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	JAM3
ENSG00000150093	ENST00000302278	IEA	GO:0034667	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000396033	IEA	GO:0034667	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000374956	IEA	GO:0034667	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000423113	IEA	GO:0034667	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000121989	ENST00000241416	IDA	GO:0034673	ENST00000241416	activin A receptor, type IIA [Source:HGNC Symbol;Acc:173]	ACVR2A
ENSG00000121989	ENST00000404590	IDA	GO:0034673	ENST00000241416	activin A receptor, type IIA [Source:HGNC Symbol;Acc:173]	ACVR2A
ENSG00000069702	ENST00000370399	IDA	GO:0034673	ENST00000212355	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000525962	IDA	GO:0034673	ENST00000212355	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000212355	IDA	GO:0034673	ENST00000212355	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000091409	ENST00000264107	IEA	GO:0034676	ENST00000409080	integrin, alpha 6 [Source:HGNC Symbol;Acc:6142]	ITGA6
ENSG00000091409	ENST00000409080	IEA	GO:0034676	ENST00000409080	integrin, alpha 6 [Source:HGNC Symbol;Acc:6142]	ITGA6
ENSG00000150093	ENST00000302278	IEA	GO:0034679	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000396033	IEA	GO:0034679	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000374956	IEA	GO:0034679	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000423113	IEA	GO:0034679	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000144668	ENST00000264741	IEA	GO:0034679	ENST00000264741	integrin, alpha 9 [Source:HGNC Symbol;Acc:6145]	ITGA9
ENSG00000137462	ENST00000260010	IDA	GO:0035354	ENST00000260010	toll-like receptor 2 [Source:HGNC Symbol;Acc:11848]	TLR2
ENSG00000174125	ENST00000502213	IDA	GO:0035354	ENST00000308979	toll-like receptor 1 [Source:HGNC Symbol;Acc:11847]	TLR1
ENSG00000174125	ENST00000308979	IDA	GO:0035354	ENST00000308979	toll-like receptor 1 [Source:HGNC Symbol;Acc:11847]	TLR1
ENSG00000174130	ENST00000436693	IEA	GO:0035355	ENST00000436693	toll-like receptor 6 [Source:HGNC Symbol;Acc:16711]	TLR6
ENSG00000115317	ENST00000258080	ISS	GO:0035631	ENST00000258080	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:14348]	HTRA2
ENSG00000115317	ENST00000258080	IEA	GO:0035631	ENST00000258080	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:14348]	HTRA2
ENSG00000101017	ENST00000372285	ISS	GO:0035631	ENST00000372285	CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:11919]	CD40
ENSG00000101017	ENST00000372285	IEA	GO:0035631	ENST00000372285	CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:11919]	CD40
ENSG00000096996	ENST00000430026	IDA	GO:0042022	ENST00000430026	interleukin 12 receptor, beta 1 [Source:HGNC Symbol;Acc:5971]	IL12RB1
ENSG00000010610	ENST00000011653	NAS	GO:0042101	ENST00000011653	CD4 molecule [Source:HGNC Symbol;Acc:1678]	CD4
ENSG00000198821	ENST00000362089	IDA	GO:0042101	ENST00000362089	CD247 molecule [Source:HGNC Symbol;Acc:1677]	CD247
ENSG00000198821	ENST00000362089	IEA	GO:0042101	ENST00000362089	CD247 molecule [Source:HGNC Symbol;Acc:1677]	CD247
ENSG00000153563	ENST00000283635	NAS	GO:0042101	ENST00000283635	CD8a molecule [Source:HGNC Symbol;Acc:1706]	CD8A
ENSG00000153563	ENST00000409511	NAS	GO:0042101	ENST00000283635	CD8a molecule [Source:HGNC Symbol;Acc:1706]	CD8A
ENSG00000153563	ENST00000538832	NAS	GO:0042101	ENST00000283635	CD8a molecule [Source:HGNC Symbol;Acc:1706]	CD8A
ENSG00000163519	ENST00000295756	IDA	GO:0042101	ENST00000295756	T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:30698]	TRAT1
ENSG00000172116	ENST00000390655	NAS	GO:0042101	ENST00000331469	CD8b molecule [Source:HGNC Symbol;Acc:1707]	CD8B
ENSG00000198851	ENST00000361763	IDA	GO:0042101	ENST00000361763	CD3e molecule, epsilon (CD3-TCR complex) [Source:HGNC Symbol;Acc:1674]	CD3E
ENSG00000160654	ENST00000532917	NAS	GO:0042101	ENST00000532917	CD3g molecule, gamma (CD3-TCR complex) [Source:HGNC Symbol;Acc:1675]	CD3G
ENSG00000160654	ENST00000292144	NAS	GO:0042101	ENST00000532917	CD3g molecule, gamma (CD3-TCR complex) [Source:HGNC Symbol;Acc:1675]	CD3G
ENSG00000198821	ENST00000362089	IEA	GO:0042105	ENST00000362089	CD247 molecule [Source:HGNC Symbol;Acc:1677]	CD247
ENSG00000198851	ENST00000361763	IEA	GO:0042105	ENST00000361763	CD3e molecule, epsilon (CD3-TCR complex) [Source:HGNC Symbol;Acc:1674]	CD3E
ENSG00000160654	ENST00000532917	IEA	GO:0042105	ENST00000532917	CD3g molecule, gamma (CD3-TCR complex) [Source:HGNC Symbol;Acc:1675]	CD3G
ENSG00000162692	ENST00000294728	IEA	GO:0042383	ENST00000294728	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:12663]	VCAM1
ENSG00000181856	ENST00000317370	IEA	GO:0042383	ENST00000317370	solute carrier family 2 (facilitated glucose transporter), member 4 [Source:HGNC Symbol;Acc:11009]	SLC2A4
ENSG00000133027	ENST00000255389	IEA	GO:0042383	ENST00000255389	phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:8830]	PEMT
ENSG00000133027	ENST00000395783	IEA	GO:0042383	ENST00000255389	phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:8830]	PEMT
ENSG00000133027	ENST00000395782	IEA	GO:0042383	ENST00000255389	phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:8830]	PEMT
ENSG00000163681	ENST00000428312	IEA	GO:0042383	ENST00000295951	sarcolemma associated protein [Source:HGNC Symbol;Acc:16643]	SLMAP
ENSG00000171385	ENST00000315987	IEA	GO:0042383	ENST00000315987	potassium voltage-gated channel, Shal-related subfamily, member 3 [Source:HGNC Symbol;Acc:6239]	KCND3
ENSG00000170624	ENST00000435422	IEA	GO:0042383	ENST00000337851	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10807]	SGCD
ENSG00000170624	ENST00000337851	IEA	GO:0042383	ENST00000337851	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10807]	SGCD
ENSG00000127990	ENST00000265735	IEA	GO:0042383	ENST00000445866	sarcoglycan, epsilon [Source:HGNC Symbol;Acc:10808]	SGCE
ENSG00000123096	ENST00000540266	IEA	GO:0042383	ENST00000242729	sarcospan (Kras oncogene-associated gene) [Source:HGNC Symbol;Acc:11322]	SSPN
ENSG00000123096	ENST00000422622	IEA	GO:0042383	ENST00000242729	sarcospan (Kras oncogene-associated gene) [Source:HGNC Symbol;Acc:11322]	SSPN
ENSG00000123096	ENST00000242729	IEA	GO:0042383	ENST00000242729	sarcospan (Kras oncogene-associated gene) [Source:HGNC Symbol;Acc:11322]	SSPN
ENSG00000123096	ENST00000441067	IEA	GO:0042383	ENST00000242729	sarcospan (Kras oncogene-associated gene) [Source:HGNC Symbol;Acc:11322]	SSPN
ENSG00000240583	ENST00000311813	IDA	GO:0042383	ENST00000311813	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:633]	AQP1
ENSG00000185896	ENST00000332556	IEA	GO:0042383	ENST00000332556	lysosomal-associated membrane protein 1 [Source:HGNC Symbol;Acc:6499]	LAMP1
ENSG00000163399	ENST00000418797	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000163399	ENST00000295598	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000163399	ENST00000369494	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000163399	ENST00000537345	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000163399	ENST00000339159	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000163399	ENST00000369496	IEA	GO:0042383	ENST00000295598	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	ATP1A1
ENSG00000173402	ENST00000308775	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000452317	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000435508	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000515359	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000545947	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000541308	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000539901	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000173402	ENST00000538711	IEA	GO:0042383	ENST00000515359	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666]	DAG1
ENSG00000111241	ENST00000228837	IEA	GO:0042383	ENST00000228837	fibroblast growth factor 6 [Source:HGNC Symbol;Acc:3684]	FGF6
ENSG00000187486	ENST00000339994	IEA	GO:0042383	ENST00000339994	potassium inwardly-rectifying channel, subfamily J, member 11 [Source:HGNC Symbol;Acc:6257]	KCNJ11
ENSG00000169252	ENST00000305988	IEA	GO:0042383	ENST00000305988	adrenergic, beta-2-, receptor, surface [Source:HGNC Symbol;Acc:286]	ADRB2
ENSG00000006071	ENST00000389817	IEA	GO:0042383	ENST00000389817	ATP-binding cassette, sub-family C (CFTR/MRP), member 8 [Source:HGNC Symbol;Acc:59]	ABCC8
ENSG00000181027	ENST00000391909	IEA	GO:0042383	ENST00000391909	fukutin related protein [Source:HGNC Symbol;Acc:17997]	FKRP
ENSG00000181027	ENST00000318584	IEA	GO:0042383	ENST00000391909	fukutin related protein [Source:HGNC Symbol;Acc:17997]	FKRP
ENSG00000167434	ENST00000300900	IEA	GO:0042383	ENST00000300900	carbonic anhydrase IV [Source:HGNC Symbol;Acc:1375]	CA4
ENSG00000163069	ENST00000381431	IEA	GO:0042383	ENST00000381431	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10806]	SGCB
ENSG00000174233	ENST00000307885	IEA	GO:0042383	ENST00000307885	adenylate cyclase 6 [Source:HGNC Symbol;Acc:237]	ADCY6
ENSG00000121361	ENST00000240662	IEA	GO:0042383	ENST00000240662	potassium inwardly-rectifying channel, subfamily J, member 8 [Source:HGNC Symbol;Acc:6269]	KCNJ8
ENSG00000121361	ENST00000539350	IEA	GO:0042383	ENST00000240662	potassium inwardly-rectifying channel, subfamily J, member 8 [Source:HGNC Symbol;Acc:6269]	KCNJ8
ENSG00000018625	ENST00000361216	IEA	GO:0042383	ENST00000361216	ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:HGNC Symbol;Acc:800]	ATP1A2
ENSG00000183023	ENST00000403092	IEA	GO:0042383	ENST00000403092	solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:11068]	SLC8A1
ENSG00000102683	ENST00000218867	IEA	GO:0042383	ENST00000218867	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10809]	SGCG
ENSG00000102683	ENST00000537476	IEA	GO:0042383	ENST00000218867	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10809]	SGCG
ENSG00000102683	ENST00000545013	IEA	GO:0042383	ENST00000218867	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10809]	SGCG
ENSG00000183873	ENST00000333535	IDA	GO:0042383	ENST00000413689	sodium channel, voltage-gated, type V, alpha subunit [Source:HGNC Symbol;Acc:10593]	SCN5A
ENSG00000135636	ENST00000258104	IEA	GO:0042383	ENST00000410020	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive) [Source:HGNC Symbol;Acc:3097]	DYSF
ENSG00000135636	ENST00000410020	IEA	GO:0042383	ENST00000410020	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive) [Source:HGNC Symbol;Acc:3097]	DYSF
ENSG00000100678	ENST00000356921	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000381269	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000216568	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000394330	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000534137	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000528359	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000100678	ENST00000357887	IEA	GO:0042383	ENST00000381269	solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:11070]	SLC8A3
ENSG00000103496	ENST00000313843	IEA	GO:0042383	ENST00000313843	syntaxin 4 [Source:HGNC Symbol;Acc:11439]	STX4
ENSG00000188037	ENST00000343257	IEA	GO:0042383	ENST00000343257	chloride channel 1, skeletal muscle [Source:HGNC Symbol;Acc:2019]	CLCN1
ENSG00000185053	ENST00000382080	IEA	GO:0042383	ENST00000382080	sarcoglycan, zeta [Source:HGNC Symbol;Acc:14075]	SGCZ
ENSG00000180720	ENST00000433765	IEA	GO:0042383	ENST00000433765	cholinergic receptor, muscarinic 4 [Source:HGNC Symbol;Acc:1953]	CHRM4
ENSG00000182533	ENST00000343849	IDA	GO:0042383	ENST00000343849	caveolin 3 [Source:HGNC Symbol;Acc:1529]	CAV3
ENSG00000182533	ENST00000343849	IEA	GO:0042383	ENST00000343849	caveolin 3 [Source:HGNC Symbol;Acc:1529]	CAV3
ENSG00000182533	ENST00000397368	IDA	GO:0042383	ENST00000343849	caveolin 3 [Source:HGNC Symbol;Acc:1529]	CAV3
ENSG00000108823	ENST00000262018	IEA	GO:0042383	ENST00000262018	sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10805]	SGCA
ENSG00000173175	ENST00000462833	IEA	GO:0042383	ENST00000462833	adenylate cyclase 5 [Source:HGNC Symbol;Acc:236]	ADCY5
ENSG00000173175	ENST00000491190	IEA	GO:0042383	ENST00000462833	adenylate cyclase 5 [Source:HGNC Symbol;Acc:236]	ADCY5
ENSG00000173175	ENST00000309879	IEA	GO:0042383	ENST00000462833	adenylate cyclase 5 [Source:HGNC Symbol;Acc:236]	ADCY5
ENSG00000173175	ENST00000466617	IEA	GO:0042383	ENST00000462833	adenylate cyclase 5 [Source:HGNC Symbol;Acc:236]	ADCY5
ENSG00000150093	ENST00000302278	IDA	GO:0042383	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000396033	IDA	GO:0042383	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000396033	IEA	GO:0042383	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000374956	IEA	GO:0042383	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000150093	ENST00000423113	IEA	GO:0042383	ENST00000396033	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:6153]	ITGB1
ENSG00000053918	ENST00000155840	IEA	GO:0042383	ENST00000155840	potassium voltage-gated channel, KQT-like subfamily, member 1 [Source:HGNC Symbol;Acc:6294]	KCNQ1
ENSG00000172270	ENST00000346916	IEA	GO:0042383	ENST00000333511	basigin (Ok blood group) [Source:HGNC Symbol;Acc:1116]	BSG
ENSG00000172270	ENST00000333511	IEA	GO:0042383	ENST00000333511	basigin (Ok blood group) [Source:HGNC Symbol;Acc:1116]	BSG
ENSG00000172270	ENST00000353555	IEA	GO:0042383	ENST00000333511	basigin (Ok blood group) [Source:HGNC Symbol;Acc:1116]	BSG
ENSG00000172270	ENST00000545507	IEA	GO:0042383	ENST00000333511	basigin (Ok blood group) [Source:HGNC Symbol;Acc:1116]	BSG
ENSG00000151067	ENST00000347598	IEA	GO:0042383	ENST00000347598	calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:HGNC Symbol;Acc:1390]	CACNA1C
ENSG00000229215	ENST00000431930	IEA	GO:0042612	ENST00000444289	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000229215	ENST00000444289	IEA	GO:0042612	ENST00000444289	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000229215	ENST00000552193	IEA	GO:0042612	ENST00000444289	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000010704	ENST00000357618	IEA	GO:0042612	ENST00000357618	hemochromatosis [Source:HGNC Symbol;Acc:4886]	HFE
ENSG00000010704	ENST00000470149	IEA	GO:0042612	ENST00000357618	hemochromatosis [Source:HGNC Symbol;Acc:4886]	HFE
ENSG00000204525	ENST00000376228	IEA	GO:0042612	ENST00000376228	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000204525	ENST00000383329	IEA	GO:0042612	ENST00000376228	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000204525	ENST00000396254	IEA	GO:0042612	ENST00000376228	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000204525	ENST00000539307	IEA	GO:0042612	ENST00000376228	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000234745	ENST00000412585	IEA	GO:0042612	ENST00000412585	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]	HLA-B
ENSG00000204632	ENST00000376828	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000204632	ENST00000360323	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000204632	ENST00000376818	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000204632	ENST00000478519	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000204632	ENST00000376815	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000204632	ENST00000428701	IEA	GO:0042612	ENST00000428701	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000234745	ENST00000428231	IEA	GO:0042612	ENST00000412585	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]	HLA-B
ENSG00000206503	ENST00000396634	IEA	GO:0042612	ENST00000396634	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000206503	ENST00000376806	IEA	GO:0042612	ENST00000396634	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000206503	ENST00000376809	IEA	GO:0042612	ENST00000396634	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000204520	ENST00000364810	IEA	GO:0042612	ENST00000364810	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:7090]	MICA
ENSG00000204520	ENST00000399172	IEA	GO:0042612	ENST00000364810	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:7090]	MICA
ENSG00000204520	ENST00000421350	IEA	GO:0042612	ENST00000364810	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:7090]	MICA
ENSG00000204520	ENST00000449934	IEA	GO:0042612	ENST00000364810	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:7090]	MICA
ENSG00000237508	ENST00000435058	IEA	GO:0042612	ENST00000445657	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000237508	ENST00000445657	IEA	GO:0042612	ENST00000445657	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000237508	ENST00000440590	IEA	GO:0042612	ENST00000445657	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000237508	ENST00000551347	IEA	GO:0042612	ENST00000445657	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000237508	ENST00000551780	IEA	GO:0042612	ENST00000445657	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000235680	ENST00000422371	IEA	GO:0042612	ENST00000429890	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
