Ensembl Gene ID	Ensembl Transcript ID	Canonical transcript stable ID(s)	GO Term Evidence Code	GO Term Accession	Description	Associated Gene Name
ENSG00000204702	ENST00000377171	ENST00000377171	IEA	GO:0004872	olfactory receptor, family 2, subfamily J, member 1 [Source:HGNC Symbol;Acc:8259]	OR2J1
ENSG00000204702	ENST00000377171	ENST00000377171	IEA	GO:0004930	olfactory receptor, family 2, subfamily J, member 1 [Source:HGNC Symbol;Acc:8259]	OR2J1
ENSG00000204702	ENST00000377171	ENST00000377171	IEA	GO:0004984	olfactory receptor, family 2, subfamily J, member 1 [Source:HGNC Symbol;Acc:8259]	OR2J1
ENSG00000204703	ENST00000377173	ENST00000377173	IEA	GO:0004872	olfactory receptor, family 2, subfamily B, member 3 [Source:HGNC Symbol;Acc:8238]	OR2B3
ENSG00000204703	ENST00000377173	ENST00000377173	IEA	GO:0004930	olfactory receptor, family 2, subfamily B, member 3 [Source:HGNC Symbol;Acc:8238]	OR2B3
ENSG00000204703	ENST00000377173	ENST00000377173	IEA	GO:0004984	olfactory receptor, family 2, subfamily B, member 3 [Source:HGNC Symbol;Acc:8238]	OR2B3
ENSG00000204704	ENST00000377175	ENST00000377175	IEA	GO:0004872	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:8281]	OR2W1
ENSG00000204704	ENST00000377175	ENST00000377175	IEA	GO:0004930	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:8281]	OR2W1
ENSG00000204704	ENST00000377175	ENST00000377175	IEA	GO:0004984	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:8281]	OR2W1
ENSG00000204882	ENST00000377741	ENST00000377741	IDA	GO:0004930	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:4475]	GPR20
ENSG00000204882	ENST00000377741	ENST00000377741	IEA	GO:0004872	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:4475]	GPR20
ENSG00000205029	ENST00000378396	ENST00000378396	IEA	GO:0004872	olfactory receptor, family 5, subfamily D, member 16 [Source:HGNC Symbol;Acc:15283]	OR5D16
ENSG00000205029	ENST00000378396	ENST00000378396	IEA	GO:0004930	olfactory receptor, family 5, subfamily D, member 16 [Source:HGNC Symbol;Acc:15283]	OR5D16
ENSG00000205029	ENST00000378396	ENST00000378396	IEA	GO:0004984	olfactory receptor, family 5, subfamily D, member 16 [Source:HGNC Symbol;Acc:15283]	OR5D16
ENSG00000205030	ENST00000378397	ENST00000378397	IEA	GO:0004872	olfactory receptor, family 5, subfamily L, member 2 [Source:HGNC Symbol;Acc:8351]	OR5L2
ENSG00000205030	ENST00000378397	ENST00000378397	IEA	GO:0004930	olfactory receptor, family 5, subfamily L, member 2 [Source:HGNC Symbol;Acc:8351]	OR5L2
ENSG00000205030	ENST00000378397	ENST00000378397	IEA	GO:0004984	olfactory receptor, family 5, subfamily L, member 2 [Source:HGNC Symbol;Acc:8351]	OR5L2
ENSG00000205213	ENST00000379214	ENST00000379214	IEA	GO:0004872	leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:13299]	LGR4
ENSG00000205213	ENST00000379214	ENST00000379214	IEA	GO:0016500	leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:13299]	LGR4
ENSG00000205213	ENST00000379214	ENST00000379214	TAS	GO:0004930	leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:13299]	LGR4
ENSG00000205327	ENST00000379662	ENST00000379662	IEA	GO:0004872	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205327	ENST00000379662	ENST00000379662	IEA	GO:0004930	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205327	ENST00000379662	ENST00000379662	IEA	GO:0004984	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205327	ENST00000548615	ENST00000379662	IEA	GO:0004872	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205327	ENST00000548615	ENST00000379662	IEA	GO:0004930	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205327	ENST00000548615	ENST00000379662	IEA	GO:0004984	olfactory receptor, family 6, subfamily C, member 68 [Source:HGNC Symbol;Acc:31297]	OR6C68
ENSG00000205328	ENST00000379665	ENST00000379665	IEA	GO:0004872	olfactory receptor, family 6, subfamily C, member 65 [Source:HGNC Symbol;Acc:31295]	OR6C65
ENSG00000205328	ENST00000379665	ENST00000379665	IEA	GO:0004930	olfactory receptor, family 6, subfamily C, member 65 [Source:HGNC Symbol;Acc:31295]	OR6C65
ENSG00000205328	ENST00000379665	ENST00000379665	IEA	GO:0004984	olfactory receptor, family 6, subfamily C, member 65 [Source:HGNC Symbol;Acc:31295]	OR6C65
ENSG00000205329	ENST00000379667	ENST00000379667	IEA	GO:0004872	olfactory receptor, family 6, subfamily C, member 3 [Source:HGNC Symbol;Acc:15437]	OR6C3
ENSG00000205329	ENST00000379667	ENST00000379667	IEA	GO:0004930	olfactory receptor, family 6, subfamily C, member 3 [Source:HGNC Symbol;Acc:15437]	OR6C3
ENSG00000205329	ENST00000379667	ENST00000379667	NAS	GO:0004984	olfactory receptor, family 6, subfamily C, member 3 [Source:HGNC Symbol;Acc:15437]	OR6C3
ENSG00000205330	ENST00000379668	ENST00000379668	IEA	GO:0004872	olfactory receptor, family 6, subfamily C, member 1 [Source:HGNC Symbol;Acc:8355]	OR6C1
ENSG00000205330	ENST00000379668	ENST00000379668	IEA	GO:0004930	olfactory receptor, family 6, subfamily C, member 1 [Source:HGNC Symbol;Acc:8355]	OR6C1
ENSG00000205330	ENST00000379668	ENST00000379668	IEA	GO:0004984	olfactory receptor, family 6, subfamily C, member 1 [Source:HGNC Symbol;Acc:8355]	OR6C1
ENSG00000205336	ENST00000379694	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000379694	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000379696	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000379696	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000388812	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000388812	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000388813	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000388813	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000456916	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000456916	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000538815	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000538815	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000540164	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000540164	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000544297	ENST00000388812	IEA	GO:0004888	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205336	ENST00000544297	ENST00000388812	IEA	GO:0004930	G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512]	GPR56
ENSG00000205409	ENST00000329322	ENST00000329322	IEA	GO:0004872	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205409	ENST00000329322	ENST00000329322	IEA	GO:0004930	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205409	ENST00000329322	ENST00000329322	IEA	GO:0004984	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205409	ENST00000379946	ENST00000329322	IEA	GO:0004872	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205409	ENST00000379946	ENST00000329322	IEA	GO:0004930	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205409	ENST00000379946	ENST00000329322	IEA	GO:0004984	olfactory receptor, family 52, subfamily E, member 6 [Source:HGNC Symbol;Acc:15215]	OR52E6
ENSG00000205495	ENST00000380370	ENST00000380370	IEA	GO:0004872	olfactory receptor, family 52, subfamily J, member 3 [Source:HGNC Symbol;Acc:14799]	OR52J3
ENSG00000205495	ENST00000380370	ENST00000380370	IEA	GO:0004930	olfactory receptor, family 52, subfamily J, member 3 [Source:HGNC Symbol;Acc:14799]	OR52J3
ENSG00000205495	ENST00000380370	ENST00000380370	IEA	GO:0004984	olfactory receptor, family 52, subfamily J, member 3 [Source:HGNC Symbol;Acc:14799]	OR52J3
ENSG00000205496	ENST00000380371	ENST00000380371	IEA	GO:0004872	olfactory receptor, family 51, subfamily A, member 2 [Source:HGNC Symbol;Acc:14764]	OR51A2
ENSG00000205496	ENST00000380371	ENST00000380371	IEA	GO:0004930	olfactory receptor, family 51, subfamily A, member 2 [Source:HGNC Symbol;Acc:14764]	OR51A2
ENSG00000205496	ENST00000380371	ENST00000380371	IEA	GO:0004984	olfactory receptor, family 51, subfamily A, member 2 [Source:HGNC Symbol;Acc:14764]	OR51A2
ENSG00000205497	ENST00000380373	ENST00000380373	IEA	GO:0004872	olfactory receptor, family 51, subfamily A, member 4 [Source:HGNC Symbol;Acc:14795]	OR51A4
ENSG00000205497	ENST00000380373	ENST00000380373	IEA	GO:0004930	olfactory receptor, family 51, subfamily A, member 4 [Source:HGNC Symbol;Acc:14795]	OR51A4
ENSG00000205497	ENST00000380373	ENST00000380373	IEA	GO:0004984	olfactory receptor, family 51, subfamily A, member 4 [Source:HGNC Symbol;Acc:14795]	OR51A4
ENSG00000205809	ENST00000381901	ENST00000381902	TAS	GO:0004888	killer cell lectin-like receptor subfamily C, member 2 [Source:HGNC Symbol;Acc:6375]	KLRC2
ENSG00000205810	ENST00000381904	ENST00000381903	TAS	GO:0004888	killer cell lectin-like receptor subfamily C, member 3 [Source:HGNC Symbol;Acc:6376]	KLRC3
ENSG00000205810	ENST00000396439	ENST00000381903	TAS	GO:0004888	killer cell lectin-like receptor subfamily C, member 3 [Source:HGNC Symbol;Acc:6376]	KLRC3
ENSG00000206240	ENST00000399450	ENST00000399450	TAS	GO:0032395	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	HLA-DRB1
ENSG00000206291	ENST00000383224	ENST00000383224	NAS	GO:0032395	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:4938]	HLA-DPA1
ENSG00000206291	ENST00000551933	ENST00000383224	NAS	GO:0032395	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:4938]	HLA-DPA1
ENSG00000206292	ENST00000383226	ENST00000383226	TAS	GO:0032395	major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:4936]	HLA-DOA
ENSG00000206305	ENST00000383251	ENST00000383251	NAS	GO:0032395	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	HLA-DQA1
ENSG00000206305	ENST00000399675	ENST00000383251	NAS	GO:0032395	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	HLA-DQA1
ENSG00000206305	ENST00000399678	ENST00000383251	NAS	GO:0032395	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	HLA-DQA1
ENSG00000206306	ENST00000328980	ENST00000328980	TAS	GO:0032395	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	HLA-DRB1
ENSG00000206308	ENST00000383259	ENST00000383259	NAS	GO:0032395	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:4947]	HLA-DRA
ENSG00000206320	ENST00000383275	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000415973	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000451115	ENST00000383279	IEA	GO:0050785	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000451115	ENST00000383279	TAS	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000451115	ENST00000383279	TAS	GO:0004888	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000453119	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000547328	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000547634	ENST00000383279	IEA	GO:0050785	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000547634	ENST00000383279	TAS	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000547634	ENST00000383279	TAS	GO:0004888	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000548034	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000549168	ENST00000383279	IEA	GO:0050785	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000549776	ENST00000383279	IEA	GO:0050785	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206320	ENST00000551254	ENST00000383279	IEA	GO:0004872	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000206396	ENST00000400071	ENST00000383412	IEA	GO:0004872	chromosome 6 open reading frame 25 [Source:HGNC Symbol;Acc:13937]	C6orf25
ENSG00000206430	ENST00000383478	ENST00000383476	IEA	GO:0004872	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:19077]	NCR3
ENSG00000206466	ENST00000383537	ENST00000383542	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383537	ENST00000383542	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383537	ENST00000383542	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383541	ENST00000383542	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383542	ENST00000383542	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383542	ENST00000383542	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383542	ENST00000383542	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383543	ENST00000383542	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383543	ENST00000383542	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206466	ENST00000383543	ENST00000383542	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206470	ENST00000383549	ENST00000383549	IEA	GO:0004872	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000206470	ENST00000383549	ENST00000383549	NAS	GO:0004930	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000206471	ENST00000383550	ENST00000383550	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000383550	ENST00000383550	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000383550	ENST00000383550	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400689	ENST00000383550	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400689	ENST00000383550	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400689	ENST00000383550	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400693	ENST00000383550	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400693	ENST00000383550	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400693	ENST00000383550	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400694	ENST00000383550	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400694	ENST00000383550	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000400694	ENST00000383550	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000546570	ENST00000383550	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000546570	ENST00000383550	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206471	ENST00000546570	ENST00000383550	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206472	ENST00000383551	ENST00000383551	IEA	GO:0004872	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000383551	ENST00000383551	IEA	GO:0004930	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000383551	ENST00000383551	IEA	GO:0004984	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000400696	ENST00000383551	IEA	GO:0004872	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000400696	ENST00000383551	IEA	GO:0004930	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000400696	ENST00000383551	IEA	GO:0004984	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000546665	ENST00000383551	IEA	GO:0004872	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000546665	ENST00000383551	IEA	GO:0004930	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206472	ENST00000546665	ENST00000383551	IEA	GO:0004984	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000206474	ENST00000444197	ENST00000444197	IEA	GO:0004872	olfactory receptor, family 10, subfamily C, member 1 [Source:HGNC Symbol;Acc:8165]	OR10C1
ENSG00000206474	ENST00000444197	ENST00000444197	IEA	GO:0004930	olfactory receptor, family 10, subfamily C, member 1 [Source:HGNC Symbol;Acc:8165]	OR10C1
ENSG00000206474	ENST00000444197	ENST00000444197	IEA	GO:0004984	olfactory receptor, family 10, subfamily C, member 1 [Source:HGNC Symbol;Acc:8165]	OR10C1
ENSG00000206493	ENST00000383597	ENST00000383597	TAS	GO:0032393	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:4962]	HLA-E
ENSG00000206503	ENST00000376809	ENST00000396634	NAS	GO:0032393	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000206503	ENST00000396634	ENST00000396634	NAS	GO:0032393	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]	HLA-A
ENSG00000206506	ENST00000383621	ENST00000383623	TAS	GO:0032393	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000206506	ENST00000400682	ENST00000383623	TAS	GO:0032393	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000206506	ENST00000553052	ENST00000383623	TAS	GO:0032393	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]	HLA-G
ENSG00000206509	ENST00000383626	ENST00000383627	TAS	GO:0032393	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]	HLA-F
ENSG00000206511	ENST00000383636	ENST00000383638	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383636	ENST00000383638	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383636	ENST00000383638	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383637	ENST00000383638	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383638	ENST00000383638	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383638	ENST00000383638	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383638	ENST00000383638	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383639	ENST00000383638	IEA	GO:0004872	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383639	ENST00000383638	IEA	GO:0004930	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206511	ENST00000383639	ENST00000383638	IEA	GO:0004965	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000206512	ENST00000376947	ENST00000376947	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 2 [Source:HGNC Symbol;Acc:8253]	OR2H2
ENSG00000206512	ENST00000376947	ENST00000376947	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 2 [Source:HGNC Symbol;Acc:8253]	OR2H2
ENSG00000206512	ENST00000376947	ENST00000376947	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 2 [Source:HGNC Symbol;Acc:8253]	OR2H2
ENSG00000206515	ENST00000383643	ENST00000383643	IEA	GO:0004872	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000206515	ENST00000383643	ENST00000383643	NAS	GO:0004930	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000206516	ENST00000383644	ENST00000383644	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000383644	ENST00000383644	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000383644	ENST00000383644	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400712	ENST00000383644	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400712	ENST00000383644	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400712	ENST00000383644	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400713	ENST00000383644	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400713	ENST00000383644	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400713	ENST00000383644	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400714	ENST00000383644	IEA	GO:0004872	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400714	ENST00000383644	IEA	GO:0004930	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000206516	ENST00000400714	ENST00000383644	IEA	GO:0004984	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
